round,circuit,event,lap_number,sector,driver_behind,team_behind,driver_ahead,team_ahead,gap_at_detection_s,speed_trap_behind,speed_trap_ahead,speed_trap_delta,tyre_age_behind,compound_behind,tyre_age_ahead,compound_ahead,override_available,track_energy_class,pass_completed
1,Melbourne,Australian Grand Prix,4,S3,VER,Red Bull Racing,ALO,Aston Martin,0.475,282.0,261.0,21.0,4.0,HARD,4.0,SOFT,True,harvest_rich,True
1,Melbourne,Australian Grand Prix,4,S3,ALB,Williams,VER,Red Bull Racing,0.771,276.0,282.0,-6.0,4.0,MEDIUM,4.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,4,S3,SAI,Williams,ALB,Williams,0.495,270.0,276.0,-6.0,4.0,SOFT,4.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,4,S3,COL,Alpine,SAI,Williams,0.467,286.0,270.0,16.0,4.0,HARD,4.0,SOFT,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,4,S3,LAW,Racing Bulls,COL,Alpine,0.751,279.0,286.0,-7.0,4.0,MEDIUM,4.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,4,S3,STR,Aston Martin,BOT,Cadillac,0.446,282.0,267.0,15.0,4.0,MEDIUM,4.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S1,RUS,Mercedes,LEC,Ferrari,0.887,291.0,288.0,3.0,5.0,MEDIUM,5.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S1,NOR,McLaren,LIN,Racing Bulls,0.508,276.0,264.0,12.0,5.0,MEDIUM,5.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S1,GAS,Alpine,OCO,Haas F1 Team,0.387,253.0,274.0,-21.0,5.0,MEDIUM,5.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S1,BOR,Audi,GAS,Alpine,0.67,286.0,253.0,33.0,5.0,MEDIUM,5.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S1,BEA,Haas F1 Team,BOR,Audi,0.535,284.0,286.0,-2.0,5.0,MEDIUM,5.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S1,ALO,Aston Martin,VER,Red Bull Racing,0.926,289.0,281.0,8.0,5.0,SOFT,5.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S1,ALB,Williams,ALO,Aston Martin,0.328,278.0,289.0,-11.0,5.0,MEDIUM,5.0,SOFT,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S1,SAI,Williams,ALB,Williams,0.529,281.0,278.0,3.0,5.0,SOFT,5.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S1,COL,Alpine,SAI,Williams,0.746,265.0,281.0,-16.0,5.0,HARD,5.0,SOFT,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S1,LAW,Racing Bulls,COL,Alpine,0.823,276.0,265.0,11.0,5.0,MEDIUM,5.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S1,STR,Aston Martin,BOT,Cadillac,0.655,281.0,282.0,-1.0,5.0,MEDIUM,5.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S2,RUS,Mercedes,LEC,Ferrari,0.727,291.0,288.0,3.0,5.0,MEDIUM,5.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S2,ANT,Mercedes,HAD,Red Bull Racing,0.968,302.0,302.0,0.0,5.0,MEDIUM,5.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S2,LIN,Racing Bulls,ANT,Mercedes,0.952,264.0,302.0,-38.0,5.0,MEDIUM,5.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S2,NOR,McLaren,LIN,Racing Bulls,0.457,276.0,264.0,12.0,5.0,MEDIUM,5.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S2,GAS,Alpine,OCO,Haas F1 Team,0.078,253.0,274.0,-21.0,5.0,MEDIUM,5.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S2,BOR,Audi,GAS,Alpine,0.859,286.0,253.0,33.0,5.0,MEDIUM,5.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S2,BEA,Haas F1 Team,BOR,Audi,0.486,284.0,286.0,-2.0,5.0,MEDIUM,5.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S2,ALB,Williams,ALO,Aston Martin,0.074,278.0,289.0,-11.0,5.0,MEDIUM,5.0,SOFT,True,harvest_rich,True
1,Melbourne,Australian Grand Prix,5,S2,SAI,Williams,ALB,Williams,0.311,281.0,278.0,3.0,5.0,SOFT,5.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S2,COL,Alpine,SAI,Williams,0.625,265.0,281.0,-16.0,5.0,HARD,5.0,SOFT,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S2,LAW,Racing Bulls,COL,Alpine,0.866,276.0,265.0,11.0,5.0,MEDIUM,5.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S2,STR,Aston Martin,BOT,Cadillac,0.877,281.0,282.0,-1.0,5.0,MEDIUM,5.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S3,RUS,Mercedes,LEC,Ferrari,0.829,291.0,288.0,3.0,5.0,MEDIUM,5.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S3,NOR,McLaren,LIN,Racing Bulls,0.882,276.0,264.0,12.0,5.0,MEDIUM,5.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S3,GAS,Alpine,OCO,Haas F1 Team,0.472,253.0,274.0,-21.0,5.0,MEDIUM,5.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S3,BOR,Audi,GAS,Alpine,0.428,286.0,253.0,33.0,5.0,MEDIUM,5.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S3,BEA,Haas F1 Team,BOR,Audi,0.441,284.0,286.0,-2.0,5.0,MEDIUM,5.0,MEDIUM,True,harvest_rich,True
1,Melbourne,Australian Grand Prix,5,S3,ALO,Aston Martin,ALB,Williams,0.413,289.0,278.0,11.0,5.0,SOFT,5.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S3,SAI,Williams,ALO,Aston Martin,0.417,281.0,289.0,-8.0,5.0,SOFT,5.0,SOFT,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S3,COL,Alpine,SAI,Williams,0.468,265.0,281.0,-16.0,5.0,HARD,5.0,SOFT,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S3,LAW,Racing Bulls,COL,Alpine,0.381,276.0,265.0,11.0,5.0,MEDIUM,5.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,5,S3,STR,Aston Martin,BOT,Cadillac,0.893,281.0,282.0,-1.0,5.0,MEDIUM,5.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S1,RUS,Mercedes,LEC,Ferrari,0.552,298.0,283.0,15.0,6.0,MEDIUM,6.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S1,ANT,Mercedes,HAD,Red Bull Racing,0.853,290.0,294.0,-4.0,6.0,MEDIUM,6.0,MEDIUM,True,harvest_rich,True
1,Melbourne,Australian Grand Prix,6,S1,NOR,McLaren,LIN,Racing Bulls,0.745,273.0,289.0,-16.0,6.0,MEDIUM,6.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S1,GAS,Alpine,OCO,Haas F1 Team,0.464,262.0,277.0,-15.0,6.0,MEDIUM,6.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S1,BEA,Haas F1 Team,GAS,Alpine,0.633,278.0,262.0,16.0,6.0,MEDIUM,6.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S1,BOR,Audi,BEA,Haas F1 Team,0.662,277.0,278.0,-1.0,6.0,MEDIUM,6.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S1,VER,Red Bull Racing,BOR,Audi,0.221,295.0,277.0,18.0,6.0,HARD,6.0,MEDIUM,True,harvest_rich,True
1,Melbourne,Australian Grand Prix,6,S1,ALO,Aston Martin,ALB,Williams,0.927,270.0,282.0,-12.0,6.0,SOFT,6.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S1,SAI,Williams,ALO,Aston Martin,0.343,273.0,270.0,3.0,6.0,SOFT,6.0,SOFT,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S1,COL,Alpine,SAI,Williams,0.667,265.0,273.0,-8.0,6.0,HARD,6.0,SOFT,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S1,LAW,Racing Bulls,COL,Alpine,0.578,280.0,265.0,15.0,6.0,MEDIUM,6.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S2,RUS,Mercedes,LEC,Ferrari,0.186,298.0,283.0,15.0,6.0,MEDIUM,6.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S2,HAD,Red Bull Racing,ANT,Mercedes,0.057,294.0,290.0,4.0,6.0,MEDIUM,6.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S2,NOR,McLaren,LIN,Racing Bulls,0.658,273.0,289.0,-16.0,6.0,MEDIUM,6.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S2,GAS,Alpine,OCO,Haas F1 Team,0.308,262.0,277.0,-15.0,6.0,MEDIUM,6.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S2,BEA,Haas F1 Team,GAS,Alpine,0.748,278.0,262.0,16.0,6.0,MEDIUM,6.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S2,VER,Red Bull Racing,BEA,Haas F1 Team,0.774,295.0,278.0,17.0,6.0,HARD,6.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S2,BOR,Audi,VER,Red Bull Racing,0.011,277.0,295.0,-18.0,6.0,MEDIUM,6.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S2,ALO,Aston Martin,ALB,Williams,0.904,270.0,282.0,-12.0,6.0,SOFT,6.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S2,SAI,Williams,ALO,Aston Martin,0.022,273.0,270.0,3.0,6.0,SOFT,6.0,SOFT,True,harvest_rich,True
1,Melbourne,Australian Grand Prix,6,S2,COL,Alpine,SAI,Williams,0.459,265.0,273.0,-8.0,6.0,HARD,6.0,SOFT,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S2,LAW,Racing Bulls,COL,Alpine,0.776,280.0,265.0,15.0,6.0,MEDIUM,6.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S3,RUS,Mercedes,LEC,Ferrari,0.646,298.0,283.0,15.0,6.0,MEDIUM,6.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S3,HAD,Red Bull Racing,ANT,Mercedes,0.667,294.0,290.0,4.0,6.0,MEDIUM,6.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S3,NOR,McLaren,LIN,Racing Bulls,0.526,273.0,289.0,-16.0,6.0,MEDIUM,6.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S3,GAS,Alpine,OCO,Haas F1 Team,0.892,262.0,277.0,-15.0,6.0,MEDIUM,6.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S3,BEA,Haas F1 Team,GAS,Alpine,0.849,278.0,262.0,16.0,6.0,MEDIUM,6.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S3,VER,Red Bull Racing,BEA,Haas F1 Team,0.279,295.0,278.0,17.0,6.0,HARD,6.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S3,BOR,Audi,VER,Red Bull Racing,0.774,277.0,295.0,-18.0,6.0,MEDIUM,6.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S3,ALO,Aston Martin,COL,Alpine,0.365,270.0,265.0,5.0,6.0,SOFT,6.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,6,S3,LAW,Racing Bulls,ALO,Aston Martin,0.463,280.0,270.0,10.0,6.0,MEDIUM,6.0,SOFT,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,7,S1,RUS,Mercedes,LEC,Ferrari,0.57,285.0,288.0,-3.0,7.0,MEDIUM,7.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,7,S1,NOR,McLaren,LIN,Racing Bulls,0.568,285.0,288.0,-3.0,7.0,MEDIUM,7.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,7,S1,GAS,Alpine,OCO,Haas F1 Team,0.496,288.0,285.0,3.0,7.0,MEDIUM,7.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,7,S1,VER,Red Bull Racing,BEA,Haas F1 Team,0.555,275.0,280.0,-5.0,7.0,HARD,7.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,7,S1,BOR,Audi,VER,Red Bull Racing,0.904,300.0,275.0,25.0,7.0,MEDIUM,7.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,7,S1,ALO,Aston Martin,COL,Alpine,0.663,268.0,277.0,-9.0,7.0,SOFT,7.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,7,S1,LAW,Racing Bulls,ALO,Aston Martin,0.646,264.0,268.0,-4.0,7.0,MEDIUM,7.0,SOFT,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,7,S2,RUS,Mercedes,LEC,Ferrari,0.619,285.0,288.0,-3.0,7.0,MEDIUM,7.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,7,S2,NOR,McLaren,LIN,Racing Bulls,0.435,285.0,288.0,-3.0,7.0,MEDIUM,7.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,7,S2,GAS,Alpine,OCO,Haas F1 Team,0.402,288.0,285.0,3.0,7.0,MEDIUM,7.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,7,S2,VER,Red Bull Racing,BEA,Haas F1 Team,0.954,275.0,280.0,-5.0,7.0,HARD,7.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,7,S2,BOR,Audi,VER,Red Bull Racing,0.625,300.0,275.0,25.0,7.0,MEDIUM,7.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,7,S2,ALO,Aston Martin,COL,Alpine,0.897,268.0,277.0,-9.0,7.0,SOFT,7.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,7,S2,LAW,Racing Bulls,ALO,Aston Martin,0.423,264.0,268.0,-4.0,7.0,MEDIUM,7.0,SOFT,True,harvest_rich,True
1,Melbourne,Australian Grand Prix,7,S3,RUS,Mercedes,LEC,Ferrari,0.711,285.0,288.0,-3.0,7.0,MEDIUM,7.0,MEDIUM,True,harvest_rich,True
1,Melbourne,Australian Grand Prix,7,S3,NOR,McLaren,LIN,Racing Bulls,0.31,285.0,288.0,-3.0,7.0,MEDIUM,7.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,7,S3,GAS,Alpine,OCO,Haas F1 Team,0.884,288.0,285.0,3.0,7.0,MEDIUM,7.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,7,S3,BEA,Haas F1 Team,GAS,Alpine,0.965,280.0,288.0,-8.0,7.0,MEDIUM,7.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,7,S3,VER,Red Bull Racing,BEA,Haas F1 Team,0.468,275.0,280.0,-5.0,7.0,HARD,7.0,MEDIUM,True,harvest_rich,True
1,Melbourne,Australian Grand Prix,7,S3,ALO,Aston Martin,LAW,Racing Bulls,0.769,268.0,264.0,4.0,7.0,SOFT,7.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,8,S1,LEC,Ferrari,RUS,Mercedes,0.332,294.0,301.0,-7.0,8.0,MEDIUM,8.0,MEDIUM,True,harvest_rich,True
1,Melbourne,Australian Grand Prix,8,S1,NOR,McLaren,LIN,Racing Bulls,0.337,280.0,286.0,-6.0,8.0,MEDIUM,8.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,8,S1,GAS,Alpine,OCO,Haas F1 Team,0.566,293.0,285.0,8.0,8.0,MEDIUM,8.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,8,S1,BEA,Haas F1 Team,VER,Red Bull Racing,0.401,285.0,305.0,-20.0,8.0,MEDIUM,8.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,8,S1,ALO,Aston Martin,LAW,Racing Bulls,0.952,284.0,277.0,7.0,8.0,SOFT,8.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,8,S2,RUS,Mercedes,LEC,Ferrari,0.042,301.0,294.0,7.0,8.0,MEDIUM,8.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,8,S2,NOR,McLaren,LIN,Racing Bulls,0.388,280.0,286.0,-6.0,8.0,MEDIUM,8.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,8,S2,GAS,Alpine,OCO,Haas F1 Team,0.358,293.0,285.0,8.0,8.0,MEDIUM,8.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,8,S2,BEA,Haas F1 Team,VER,Red Bull Racing,0.232,285.0,305.0,-20.0,8.0,MEDIUM,8.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,8,S3,RUS,Mercedes,LEC,Ferrari,0.338,301.0,294.0,7.0,8.0,MEDIUM,8.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,8,S3,HAM,Ferrari,RUS,Mercedes,0.928,304.0,301.0,3.0,8.0,MEDIUM,8.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,8,S3,NOR,McLaren,LIN,Racing Bulls,0.349,280.0,286.0,-6.0,8.0,MEDIUM,8.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,8,S3,GAS,Alpine,OCO,Haas F1 Team,0.819,293.0,285.0,8.0,8.0,MEDIUM,8.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,8,S3,BEA,Haas F1 Team,VER,Red Bull Racing,0.871,285.0,305.0,-20.0,8.0,MEDIUM,8.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,9,S1,RUS,Mercedes,LEC,Ferrari,0.86,298.0,277.0,21.0,9.0,MEDIUM,9.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,9,S1,HAM,Ferrari,RUS,Mercedes,0.599,302.0,298.0,4.0,9.0,MEDIUM,9.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,9,S1,NOR,McLaren,LIN,Racing Bulls,0.248,276.0,287.0,-11.0,9.0,MEDIUM,9.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,9,S1,GAS,Alpine,OCO,Haas F1 Team,0.563,300.0,279.0,21.0,9.0,MEDIUM,9.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,9,S1,BOR,Audi,BEA,Haas F1 Team,0.935,285.0,294.0,-9.0,9.0,MEDIUM,9.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,9,S2,RUS,Mercedes,LEC,Ferrari,0.776,298.0,277.0,21.0,9.0,MEDIUM,9.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,9,S2,HAM,Ferrari,RUS,Mercedes,0.702,302.0,298.0,4.0,9.0,MEDIUM,9.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,9,S2,NOR,McLaren,LIN,Racing Bulls,0.103,276.0,287.0,-11.0,9.0,MEDIUM,9.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,9,S2,GAS,Alpine,OCO,Haas F1 Team,0.287,300.0,279.0,21.0,9.0,MEDIUM,9.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,9,S2,BOR,Audi,BEA,Haas F1 Team,0.957,285.0,294.0,-9.0,9.0,MEDIUM,9.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,9,S3,RUS,Mercedes,LEC,Ferrari,0.714,298.0,277.0,21.0,9.0,MEDIUM,9.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,9,S3,HAM,Ferrari,RUS,Mercedes,0.794,302.0,298.0,4.0,9.0,MEDIUM,9.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,9,S3,NOR,McLaren,LIN,Racing Bulls,0.651,276.0,287.0,-11.0,9.0,MEDIUM,9.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,9,S3,GAS,Alpine,OCO,Haas F1 Team,0.708,300.0,279.0,21.0,9.0,MEDIUM,9.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,9,S3,VER,Red Bull Racing,GAS,Alpine,0.806,297.0,300.0,-3.0,9.0,HARD,9.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,9,S3,BOR,Audi,BEA,Haas F1 Team,0.894,285.0,294.0,-9.0,9.0,MEDIUM,9.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,10,S1,RUS,Mercedes,LEC,Ferrari,0.545,289.0,294.0,-5.0,10.0,MEDIUM,10.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,10,S1,HAM,Ferrari,RUS,Mercedes,0.966,298.0,289.0,9.0,10.0,MEDIUM,10.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,10,S1,NOR,McLaren,LIN,Racing Bulls,0.6,277.0,287.0,-10.0,10.0,MEDIUM,10.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,10,S1,GAS,Alpine,OCO,Haas F1 Team,0.719,292.0,288.0,4.0,10.0,MEDIUM,10.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,10,S1,VER,Red Bull Racing,GAS,Alpine,0.367,298.0,292.0,6.0,10.0,HARD,10.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,10,S2,RUS,Mercedes,LEC,Ferrari,0.753,289.0,294.0,-5.0,10.0,MEDIUM,10.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,10,S2,HAM,Ferrari,RUS,Mercedes,0.67,298.0,289.0,9.0,10.0,MEDIUM,10.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,10,S2,NOR,McLaren,LIN,Racing Bulls,0.577,277.0,287.0,-10.0,10.0,MEDIUM,10.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,10,S2,GAS,Alpine,OCO,Haas F1 Team,0.617,292.0,288.0,4.0,10.0,MEDIUM,10.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,10,S2,VER,Red Bull Racing,GAS,Alpine,0.176,298.0,292.0,6.0,10.0,HARD,10.0,MEDIUM,True,harvest_rich,True
1,Melbourne,Australian Grand Prix,10,S2,BOR,Audi,BEA,Haas F1 Team,0.897,300.0,289.0,11.0,10.0,MEDIUM,10.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,10,S3,RUS,Mercedes,LEC,Ferrari,0.849,289.0,294.0,-5.0,10.0,MEDIUM,10.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,10,S3,HAM,Ferrari,RUS,Mercedes,0.937,298.0,289.0,9.0,10.0,MEDIUM,10.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,10,S3,NOR,McLaren,LIN,Racing Bulls,0.381,277.0,287.0,-10.0,10.0,MEDIUM,10.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,10,S3,GAS,Alpine,VER,Red Bull Racing,0.73,292.0,298.0,-6.0,10.0,MEDIUM,10.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,10,S3,BOR,Audi,BEA,Haas F1 Team,0.787,300.0,289.0,11.0,10.0,MEDIUM,10.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,11,S1,RUS,Mercedes,LEC,Ferrari,0.706,305.0,292.0,13.0,11.0,MEDIUM,11.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,11,S1,VER,Red Bull Racing,OCO,Haas F1 Team,0.459,300.0,290.0,10.0,11.0,HARD,11.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,11,S1,BOR,Audi,BEA,Haas F1 Team,0.675,294.0,289.0,5.0,11.0,MEDIUM,11.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,11,S2,RUS,Mercedes,LEC,Ferrari,0.731,305.0,292.0,13.0,11.0,MEDIUM,11.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,11,S2,HAM,Ferrari,RUS,Mercedes,0.89,292.0,305.0,-13.0,11.0,MEDIUM,11.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,11,S2,NOR,McLaren,LIN,Racing Bulls,0.377,289.0,286.0,3.0,11.0,MEDIUM,11.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,11,S2,VER,Red Bull Racing,OCO,Haas F1 Team,0.364,300.0,290.0,10.0,11.0,HARD,11.0,MEDIUM,True,harvest_rich,True
1,Melbourne,Australian Grand Prix,11,S2,GAS,Alpine,VER,Red Bull Racing,0.799,298.0,300.0,-2.0,11.0,MEDIUM,11.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,11,S2,BOR,Audi,BEA,Haas F1 Team,0.754,294.0,289.0,5.0,11.0,MEDIUM,11.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,11,S3,ANT,Mercedes,HAM,Ferrari,0.87,298.0,292.0,6.0,11.0,MEDIUM,11.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,11,S3,GAS,Alpine,OCO,Haas F1 Team,0.617,298.0,290.0,8.0,11.0,MEDIUM,11.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,11,S3,LAW,Racing Bulls,BOT,Cadillac,0.676,296.0,281.0,15.0,11.0,MEDIUM,11.0,HARD,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,12,S1,ANT,Mercedes,HAM,Ferrari,0.999,165.0,219.0,-54.0,12.0,MEDIUM,12.0,MEDIUM,True,harvest_rich,False
1,Melbourne,Australian Grand Prix,12,S1,BOR,Audi,BEA,Haas F1 Team,0.713,211.0,215.0,-4.0,12.0,MEDIUM,12.0,MEDIUM,True,harvest_rich,False
